date,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_24h,soil_moisture,temperature,humidity,elevation,slope,aspect,land_cover,historical_landslide_density,landslide
2024-01-24 12:00:00,23.22058,96.05445,17.72,49.84,243.39,96.16,21.02,91.9,829.78,17.4,283.17,Agriculture,0.2159,1
2024-01-25 00:00:00,27.79703,97.45083,10.72,63.77,125.25,76.3,14.66,72.1,1482.57,22.31,206.18,Agriculture,0.3606,1
2024-01-25 12:00:00,28.41619,96.29266,62.2,99.03,113.8,69.7,22.3,79.26,656.56,2.0,59.48,Shrubland,0.1629,1
2024-01-26 00:00:00,23.90698,96.45404,103.13,267.11,366.38,75.41,24.67,95.78,1008.37,23.9,62.17,Built-up,0.3437,1
2024-01-26 12:00:00,28.89095,90.98631,169.99,200.34,374.48,81.14,26.38,74.21,830.23,37.33,221.16,Shrubland,0.3182,1
2024-01-27 00:00:00,25.40843,91.81579,36.33,57.53,119.22,37.33,22.01,67.21,80.0,44.47,149.83,Shrubland,0.3817,1
2024-01-27 12:00:00,26.52568,90.54681,39.51,113.32,230.59,60.94,12.04,97.9,1180.1,2.27,243.31,Forest,0.2218,1
2024-01-28 00:00:00,29.38487,93.75984,27.43,60.96,92.04,65.72,15.29,78.92,981.47,15.38,134.07,Forest,0.184,1
2024-01-28 12:00:00,24.71152,96.91865,35.91,74.28,171.83,53.99,33.26,92.98,1926.3,14.75,184.62,Forest,0.5574,1
2024-01-29 00:00:00,28.0987,91.27409,13.45,49.34,168.11,66.37,17.54,68.72,1103.57,26.75,67.66,Forest,0.2214,0
2024-01-29 12:00:00,24.38799,93.29152,26.99,98.0,197.53,61.67,30.14,97.78,284.41,10.36,55.87,Agriculture,0.3503,1
2024-01-30 00:00:00,27.9941,90.81485,15.33,31.46,302.49,75.31,18.33,82.6,932.24,45.19,27.23,Forest,0.5992,1
2024-01-30 12:00:00,26.5055,89.6131,24.28,100.64,307.21,74.18,22.09,84.8,80.0,25.52,295.07,Agriculture,0.5601,1
2024-01-31 00:00:00,23.62267,89.85426,16.52,76.72,209.06,63.33,26.13,80.01,312.9,23.52,199.94,Agriculture,0.3551,1
2024-01-31 12:00:00,25.1052,88.55048,44.58,174.49,337.79,36.01,18.9,69.72,1513.08,44.11,340.97,Shrubland,0.193,1
2024-02-01 00:00:00,24.38227,97.01829,48.63,95.96,193.02,99.0,30.96,79.93,939.23,24.81,269.82,Forest,0.632,1
2024-02-01 12:00:00,22.58581,91.82736,38.63,55.87,132.9,59.8,23.38,71.79,1699.63,29.8,276.75,Forest,0.3214,1
2024-02-02 00:00:00,22.22376,95.92415,17.78,65.5,122.12,58.52,25.3,91.36,80.0,15.99,183.26,Forest,0.0955,0
2024-02-02 12:00:00,24.59859,94.47263,9.99,62.15,92.63,52.35,21.66,74.77,942.4,8.55,293.56,Built-up,0.3852,1
2024-02-03 00:00:00,22.14276,89.82325,49.02,142.97,355.87,54.11,26.29,56.75,790.92,17.68,339.14,Agriculture,0.4021,1
2024-02-03 12:00:00,23.24116,89.66689,30.92,48.12,326.05,92.59,30.89,56.12,1721.3,51.24,259.83,Agriculture,0.6003,1
2024-02-04 00:00:00,27.43887,95.71389,4.86,14.47,97.05,86.3,22.34,55.14,1537.3,32.6,38.01,Shrubland,0.1453,0
2024-02-04 12:00:00,27.31068,90.51476,34.31,82.77,166.4,71.0,31.65,87.2,1517.46,28.29,234.37,Agriculture,0.2999,1
